timestamp,timestamp_iso,lat,lon,Source,Destination,Scenario,time_epoch,SNR,RSRP,RSSI,NOISE POWER,RX_GAIN,SubFrame_NUMBER,SubFrame_LENGHT,Rx_power,MCS,Received Packets,ts_gps_source,Latitude_source,Longitude_source,Altitude_source,speed_kmh_source,COG_source,precipIntensity_source,precipProbability_source,temperature_source,apparentTemperature_source,dewPoint_source,humidity_source,pressure_source,windSpeed_source,cloudCover_source,uvIndex_source,visibility_source,Traffic_Jam_Factor_source,Traffic_Street_Name_source,Traffic_Distance_source,Pos_in_Ref_Round_source,device_source,area_source,ts_gps_destination,Latitude_destination,Longitude_destination,Altitude_destination,speed_kmh_destination,COG_destination,precipIntensity_destination,precipProbability_destination,temperature_destination,apparentTemperature_destination,dewPoint_destination,humidity_destination,pressure_destination,windSpeed_destination,cloudCover_destination,uvIndex_destination,visibility_destination,Traffic_Jam_Factor_destination,Traffic_Street_Name_destination,Traffic_Distance_destination,Pos_in_Ref_Round_destination,device_destination,area_destination,syncref_source,syncref_destination,distance,Packet_transmission_rate_hz,Sub_channels,Packet_error_ratio
1624349788.4749243,2021-06-22T08:16:28.474924Z,52.50988,13.359205,4,2,S1,1624349788.4749243,11.08786,-76.40959375,-51.62655625,0.000962007875,45.0,542.5625,8.0,0.0159196775,8,16,2021-06-22 10:16:28,52.50988,13.359205,33.3,38.3364,270.6,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,3.63596,Kemperplatz,1.938431486447116,2489.4750564624496,pc4,Park,2021-06-22 10:16:28,52.50986,13.359905,34.9,44.448,272.1,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,2.2786645737061098,2438.309431677086,pc2,Park,False,False,47.390592076492304,20,2,0.2
1624349789.496579,2021-06-22T08:16:29.496578Z,52.509888333333336,13.35905,4,2,S1,1624349789.496579,13.38859,-73.67057777777778,-51.92350555555556,0.0011550557222222,45.0,644.7777777777778,7.5,0.0368148811111111,8,18,2021-06-22 10:16:29,52.509888333333336,13.35905,33.3,37.7808,271.7,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,1.320364075614836,2498.4968141915374,pc4,Park,2021-06-22 10:16:29,52.50986666666667,13.35972,35.0,45.1888,273.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,2.035428055769509,2452.8643777711163,pc2,Park,False,False,45.373697018505446,20,2,0.1
1624349790.4958088,2021-06-22T08:16:30.495808Z,52.5099,13.358901666666666,4,2,S1,1624349790.4958088,13.568497,-73.69373,-51.83793000000001,0.0010424595499999,45.0,744.75,7.0,0.03407547,8,20,2021-06-22 10:16:30,52.5099,13.358901666666666,33.2,36.114,272.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.3950697104348475,2508.0045815060607,pc4,Park,2021-06-22 10:16:30,52.50987333333333,13.359531666666667,35.1,45.7444,273.8,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,3.63596,Kemperplatz,1.8011449280511735,2465.689696580868,pc2,Park,False,False,42.70793604583641,20,2,0.0
1624349791.4958084,2021-06-22T08:16:31.495808Z,52.50991166666667,13.35876,4,2,S1,1624349791.4958084,14.6877005,-72.820205,-51.04021,0.0009950373,45.0,844.75,7.0,0.043930219,8,20,2021-06-22 10:16:31,52.50991166666667,13.35876,33.1,33.891600000000004,274.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.5468592213917303,2517.961370328779,pc4,Park,2021-06-22 10:16:31,52.50987833333333,13.359345,35.1,44.8184,273.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,3.63596,Kemperplatz,1.7474238126268424,2473.0293857591078,pc2,Park,False,False,39.73522135174953,20,2,0.0
1624349792.4870975,2021-06-22T08:16:32.487097Z,52.50991833333333,13.358625,4,2,S1,1624349792.4870975,15.953636666666666,-70.38425000000001,-44.13481111111111,0.0021056491666666,45.0,944.2777777777778,3.0,0.0745289855555555,8,18,2021-06-22 10:16:32,52.50991833333333,13.358625,32.9,31.8544,274.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.9502460111440912,2528.334759286692,pc4,Park,2021-06-22 10:16:32,52.50989,13.359163333333331,35.3,44.2628,273.8,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,3.63596,Kemperplatz,0.940116912344028,2489.4750564624496,pc2,Park,False,False,36.542001146858816,20,2,0.1
1624349792.4931054,2021-06-22T08:16:32.493105Z,52.50989,13.359163333333331,2,4,S1,1624349792.4931054,14.8761725,-74.400675,-53.080355,0.0006290299999999,42.0,944.55,6.3,0.0261676224999999,8,20,2021-06-22 10:16:32,52.50989,13.359163333333331,35.3,44.2628,273.8,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,3.63596,Kemperplatz,0.940116912344028,2489.4750564624496,pc2,Park,2021-06-22 10:16:32,52.50991833333333,13.358625,32.9,31.8544,274.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.9502460111440912,2528.334759286692,pc4,Park,False,False,36.542001146858816,20,2,0.0
1624349793.4952958,2021-06-22T08:16:33.495295Z,52.5099,13.358981666666669,2,4,S1,1624349793.4952958,15.3322095,-73.73751,-52.37167,0.0006779271,42.0,327.7,9.0,0.035104612,8,20,2021-06-22 10:16:33,52.5099,13.358981666666669,35.4,44.0776,274.3,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.1954555489349137,2498.4968141915374,pc2,Park,2021-06-22 10:16:33,52.50992333333333,13.358496666666667,32.7,30.558,274.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Klingelhöfer Straße,1.185208453324383,2539.078218583193,pc4,Park,False,False,32.90152322558635,20,2,0.0
1624349793.5216534,2021-06-22T08:16:33.521653Z,52.50992333333333,13.358496666666667,4,2,S1,1624349793.5216534,16.52040611111111,-69.81928333333333,-45.06527222222222,0.0014464458333333,45.0,308.05555555555554,4.222222222222222,0.1035069527777777,8,18,2021-06-22 10:16:33,52.50992333333333,13.358496666666667,32.7,30.558,274.2,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Klingelhöfer Straße,1.185208453324383,2539.078218583193,pc4,Park,2021-06-22 10:16:33,52.5099,13.358981666666669,35.4,44.0776,274.3,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.1954555489349137,2498.4968141915374,pc2,Park,False,False,32.90152322558635,20,2,0.1
1624349794.4981258,2021-06-22T08:16:34.498125Z,52.50991,13.358801666666666,2,4,S1,1624349794.4981258,17.09924210526316,-71.75707894736841,-50.581831578947366,0.0007275976842105,42.0,121.10526315789474,5.684210526315789,0.0524561736842105,8,19,2021-06-22 10:16:34,52.50991,13.358801666666666,35.4,43.8924,275.0,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.4657660126575754,2517.961370328779,pc2,Park,2021-06-22 10:16:34,52.509926666666665,13.358371666666669,32.4,30.743200000000005,273.9,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Klingelhöfer Straße,1.2434292886455347,2539.078218583193,pc4,Park,False,False,29.138414535899432,20,2,0.05
1624349794.5022616,2021-06-22T08:16:34.502261Z,52.509926666666665,13.358371666666669,4,2,S1,1624349794.5022616,19.4590055,-66.028325,-44.702905,0.00492687295,45.0,121.55,5.45,0.18908589,8,20,2021-06-22 10:16:34,52.509926666666665,13.358371666666669,32.4,30.743200000000005,273.9,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.26199,Klingelhöfer Straße,1.2434292886455347,2539.078218583193,pc4,Park,2021-06-22 10:16:34,52.50991,13.358801666666666,35.4,43.8924,275.0,0.0649,0.04,18.15,18.15,14.1,0.77,1011.9,4.07,0.97,3.0,16.093,2.66689,Klingelhöfer Straße,0.4657660126575754,2517.961370328779,pc2,Park,False,False,29.138414535899432,20,2,0.0
