waypoint,step,actual_distance_m,simulated_distance_m,calibrated_distance_m,calibration_factor,calibration_meta,distance_error_m,distance_error_pct,distance_accuracy_pct,avg_velocity_kmh
37,283,19.19371014468592,23.500554461766466,13.27525107380295,0.5648909729087767,outlier_detect,-5.918459070882969,-30.835409237028554,69.16459076297144,37.7808
35,287,19.81208905910582,23.253621490177494,13.275251073802952,0.5708896173187699,outlier_detect,-6.536837985302867,-32.99418837559927,67.00581162440074,37.7808
38,292,18.49646838656416,23.273177017085068,13.275251073802952,0.57040992143262,outlier_detect,-5.221217312761208,-28.228184989918955,71.77181501008104,37.68820000000001
36,297,19.19371014468592,23.03241070312887,13.275251073802952,0.5763726274644606,outlier_detect,-5.918459070882967,-30.83540923702855,69.16459076297144,37.7808
41,302,17.660143545940393,23.139977212216156,13.275251073802952,0.573693351210157,outlier_detect,-4.384892472137441,-24.8293138769272,75.1706861230728,37.1326
39,307,18.49646838656416,23.01238848349702,13.275251073802952,0.5768741077582231,outlier_detect,-5.221217312761208,-28.228184989918955,71.77181501008104,37.68820000000001
42,313,17.131894381472808,23.21338807188971,13.275251073802954,0.5718790825660921,outlier_detect,-3.856643307669854,-22.511481928353465,77.48851807164654,36.114000000000004
40,317,17.660143545940393,23.217288043100393,13.275251073802952,0.5717830200133142,outlier_detect,-4.384892472137441,-24.8293138769272,75.1706861230728,37.1326
43,323,16.464966590972907,23.393865603497574,13.275251073802952,0.5674671855778377,outlier_detect,-3.1897155171699545,-19.37274211609242,80.62725788390757,35.2806
46,329,16.020784322571078,23.31031029602014,13.275251073802954,0.5695012595379088,outlier_detect,-2.7455332487681243,-17.137321079218612,82.86267892078139,34.8176
44,337,16.464966590972907,22.903899780279747,13.275251073802952,0.5796065823355087,outlier_detect,-3.1897155171699545,-19.37274211609242,80.62725788390757,35.2806
48,343,15.545099188587704,23.03514993442788,13.275251073802952,0.5763040879522136,outlier_detect,-2.269848114784752,-14.601695925177118,85.39830407482287,34.5398
45,347,16.020784322571078,23.012876712479258,13.275251073802952,0.5768618691032288,outlier_detect,-2.745533248768126,-17.137321079218623,82.86267892078138,34.8176
47,355,15.545099188587704,23.32602179756707,13.275251073802952,0.5691176656273028,outlier_detect,-2.269848114784752,-14.601695925177118,85.39830407482287,34.5398
48,365,15.545099188587704,23.616243181177257,13.275251073802954,0.5621237455914946,outlier_detect,-2.2698481147847502,-14.601695925177108,85.39830407482289,34.5398
49,703,15.3762513675277,25.044218275481192,13.275251073802952,0.5300724873013783,outlier_detect,-2.1010002937247485,-13.66393045681954,86.33606954318046,34.169399999999996
46,707,16.020784322571078,25.03294916039283,13.275251073802952,0.5303111107183118,outlier_detect,-2.745533248768126,-17.137321079218623,82.86267892078138,34.8176
47,713,15.545099188587704,24.80273628273408,13.275251073802952,0.5352333275842733,outlier_detect,-2.269848114784752,-14.601695925177118,85.39830407482287,34.5398
43,717,16.464966590972907,24.825273498877152,13.275251073802952,0.5347474248129992,outlier_detect,-3.1897155171699545,-19.37274211609242,80.62725788390757,35.2806
45,723,16.020784322571078,24.65851661572929,13.27525107380295,0.5383637337428023,outlier_detect,-2.745533248768128,-17.137321079218633,82.86267892078136,34.8176
42,727,17.131894381472808,24.739806030096563,13.275251073802952,0.5365947921197641,outlier_detect,-3.856643307669856,-22.511481928353476,77.48851807164652,36.114000000000004
44,733,16.464966590972907,24.640394272852998,13.275251073802954,0.5387596856933683,outlier_detect,-3.1897155171699527,-19.372742116092407,80.62725788390759,35.2806
41,737,17.660143545940393,24.70082799354712,13.275251073802952,0.5374415415252881,outlier_detect,-4.384892472137441,-24.8293138769272,75.1706861230728,37.1326
38,744,18.49646838656416,24.517993476870746,13.27525107380295,0.5414493272594378,outlier_detect,-5.22121731276121,-28.228184989918958,71.77181501008104,37.68820000000001
40,753,17.660143545940393,23.83377794986894,13.275251073802954,0.5569931507176752,outlier_detect,-4.384892472137439,-24.829313876927188,75.17068612307281,37.1326
37,758,19.19371014468592,23.9464897907584,13.275251073802952,0.5543714836621371,outlier_detect,-5.918459070882967,-30.83540923702855,69.16459076297144,37.7808
39,763,18.49646838656416,23.83808909002471,13.275251073802952,0.5568924179983082,outlier_detect,-5.221217312761208,-28.228184989918955,71.77181501008104,37.68820000000001
34,768,19.81208905910582,23.976523318237085,13.275251073802954,0.5536770655862978,outlier_detect,-6.536837985302865,-32.99418837559926,67.00581162440074,37.7808
36,773,19.19371014468592,23.971845510220714,13.275251073802952,0.5537851087911806,outlier_detect,-5.918459070882967,-30.83540923702855,69.16459076297144,37.7808
33,777,19.78010086481037,24.12515761238585,13.275251073802952,0.5502658795890081,outlier_detect,-6.50484979100742,-32.88582720313535,67.11417279686465,37.96600000000001
35,783,19.81208905910582,24.351508058903306,13.275251073802954,0.5451510864005528,outlier_detect,-6.536837985302865,-32.99418837559926,67.00581162440074,37.7808
31,786,19.47940418739101,24.44410640132467,13.275251073802952,0.5430859633749402,outlier_detect,-6.20415311358806,-31.849809439264053,68.15019056073595,38.3364
32,793,19.78010086481037,24.783639810838853,13.275251073802954,0.5356457394929202,outlier_detect,-6.504849791007418,-32.88582720313534,67.11417279686466,37.96600000000001
29,797,19.03614661638192,24.75379426323543,13.275251073802952,0.5362915653508311,outlier_detect,-5.760895542578968,-30.262929040593328,69.73707095940668,38.3364
30,803,19.47940418739101,24.954706685323757,13.275251073802952,0.5319738372885917,outlier_detect,-6.20415311358806,-31.849809439264053,68.15019056073595,38.3364
27,806,18.66673686646802,24.935154156898964,13.275251073802952,0.5323909766216547,outlier_detect,-5.391485792665069,-28.882850983719926,71.11714901628008,38.6142
28,814,19.03614661638192,25.11035286986337,13.27525107380295,0.5286764046129944,outlier_detect,-5.76089554257897,-30.262929040593335,69.73707095940667,38.3364
25,816,18.37194720609589,25.111375098693628,13.275251073802952,0.5286548833597556,outlier_detect,-5.096696132292937,-27.741730776375363,72.25826922362464,38.6142
26,824,18.66673686646802,25.286565120061628,13.275251073802952,0.5249922641043386,outlier_detect,-5.391485792665069,-28.882850983719926,71.11714901628008,38.6142
23,827,18.082746803875832,25.26056495198902,13.275251073802954,0.5255326275969793,outlier_detect,-4.807495730072878,-26.586092158534484,73.41390784146552,38.9846
24,833,18.37194720609589,25.33800989706003,13.275251073802954,0.5239263512697294,outlier_detect,-5.096696132292935,-27.741730776375356,72.25826922362464,38.6142
20,837,17.74987130667995,25.25569825386258,13.27525107380295,0.5256338961751987,outlier_detect,-4.474620232876999,-25.209310848316008,74.79068915168399,38.9846
22,844,18.082746803875832,25.302276332734554,13.275251073802952,0.5246662750508434,outlier_detect,-4.80749573007288,-26.5860921585345,73.4139078414655,38.9846
19,847,17.749859877562898,25.266264988835548,13.275251073802954,0.5254140681129131,outlier_detect,-4.474608803759944,-25.209262690665923,74.79073730933408,39.355000000000004
21,854,17.74987130667995,25.271324205320205,13.275251073802952,0.525308882350067,outlier_detect,-4.4746202328769975,-25.209310848316,74.790689151684,38.9846
17,856,17.638939080054833,25.261834795504452,13.275251073802954,0.5255062105055565,outlier_detect,-4.363688006251879,-24.7389482238538,75.2610517761462,39.72540000000001
18,864,17.749859877562898,25.142056764710922,13.275251073802952,0.5280097486867474,outlier_detect,-4.474608803759946,-25.209262690665934,74.79073730933406,39.355000000000004
15,866,18.00501005259536,25.12243648195507,13.275251073802952,0.5284221171516661,outlier_detect,-4.7297589787924075,-26.26912712059624,73.73087287940376,39.9106
16,874,17.638939080054833,24.937045292989495,13.275251073802952,0.532350601999147,outlier_detect,-4.363688006251881,-24.73894822385381,75.26105177614619,39.72540000000001
12,877,18.304705222315,24.94260485107079,13.27525107380295,0.5322319442202542,outlier_detect,-5.02945414851205,-27.476291409384267,72.52370859061574,40.6514
14,884,18.00501005259536,24.711934336405246,13.275251073802952,0.5371999979073291,outlier_detect,-4.7297589787924075,-26.26912712059624,73.73087287940376,39.9106
11,886,18.971223088084347,24.678902665263635,13.275251073802952,0.5379190174645935,outlier_detect,-5.695972014281395,-30.02427406938767,69.97572593061233,41.0218
13,894,18.304705222315,24.311363858870823,13.275251073802952,0.5460512684877211,outlier_detect,-5.029454148512048,-27.476291409384256,72.52370859061574,40.6514
9,896,19.74966462565046,24.248608429574382,13.275251073802952,0.5474644498614621,outlier_detect,-6.474413551847508,-32.78239744607446,67.21760255392553,41.207
10,905,18.971223088084347,23.755209422254946,13.275251073802954,0.5588353627127405,outlier_detect,-5.695972014281393,-30.02427406938766,69.97572593061234,41.0218
7,906,20.52890803927758,23.678042910841413,13.275251073802954,0.5606566017212784,outlier_detect,-7.253656965474628,-35.33386652420255,64.66613347579745,40.929199999999994
8,915,19.74966462565046,22.946050242790463,13.275251073802952,0.5785418812099904,outlier_detect,-6.474413551847508,-32.78239744607446,67.21760255392553,41.207
5,916,21.369210755975924,22.85143490327774,13.275251073802952,0.5809373078755238,outlier_detect,-8.093959682172972,-37.87673664975898,62.12326335024102,40.1884
3,925,22.375356066218483,22.164655493510654,13.275251073802952,0.5989378484898927,outlier_detect,-9.100104992415531,-40.67021309285239,59.32978690714761,39.4476
0,935,23.06607609797377,21.44683380983297,13.275251073802952,0.6189841909306212,outlier_detect,-9.790825024170818,-42.446859979929094,57.553140020070906,38.799400000000006
2,946,22.375356066218483,20.80793814382569,13.275251073802952,0.637989741321011,outlier_detect,-9.100104992415531,-40.67021309285239,59.32978690714761,39.4476
1,955,23.06607609797377,21.23632560116569,13.275251073802954,0.6251199629880537,outlier_detect,-9.790825024170816,-42.44685997992909,57.55314002007091,38.799400000000006
0,976,23.06607609797377,22.43628320337212,13.27525107380295,0.5916867314193873,outlier_detect,-9.79082502417082,-42.446859979929094,57.553140020070906,38.799400000000006
