waypoint,step,actual_distance_m,simulated_distance_m,calibrated_distance_m,calibration_factor,calibration_meta,distance_error_m,distance_error_pct,distance_accuracy_pct,avg_velocity_kmh
22,227,18.082746803875832,24.203353432201677,13.844318163219357,0.572,adaptive_0.572,-4.238428640656474,-23.439075305461973,76.56092469453803,38.9846
27,233,18.66673686646802,24.12590910120914,13.800020005891627,0.572,adaptive_0.572,-4.866716860576394,-26.0715994198146,73.9284005801854,38.6142
24,237,18.37194720609589,24.208220091738806,13.847101892474596,0.572,adaptive_0.572,-4.524845313621293,-24.629100349907006,75.370899650093,38.6142
29,243,19.03614661638192,24.07418695475734,13.770434938121198,0.572,adaptive_0.572,-5.265711678260722,-27.66164699387855,72.33835300612145,38.3364
26,247,18.66673686646802,24.17605347219468,13.828702586095357,0.572,adaptive_0.572,-4.838034280372664,-25.91794331800682,74.08205668199318,38.6142
31,253,19.47940418739101,24.07287143429294,13.76968246041556,0.572,adaptive_0.572,-5.709721726975452,-29.311583003505547,70.68841699649445,38.3364
28,257,19.03614661638192,24.174728179073416,13.827944518429993,0.572,adaptive_0.572,-5.2082020979519275,-27.359539737259166,72.64046026274083,38.3364
33,263,19.78010086481037,24.00083879150781,13.728479788742467,0.572,adaptive_0.572,-6.051621076067905,-30.594490480248222,69.40550951975177,37.96600000000001
30,267,19.47940418739101,24.030684164571525,13.745551342134911,0.572,adaptive_0.572,-5.7338528452561,-29.435463169698046,70.56453683030196,38.3364
34,273,19.81208905910582,23.82977585103205,13.630631786790332,0.572,adaptive_0.572,-6.1814572723154875,-31.200431483394897,68.7995685166051,37.7808
32,277,19.78010086481037,23.685739351227294,13.548242908902012,0.572,adaptive_0.572,-6.23185795590836,-31.505693517443568,68.49430648255642,37.96600000000001
37,283,19.19371014468592,23.500554461766466,13.324814379821586,0.567,adaptive_0.567,-5.868895764864334,-30.577182423947512,69.4228175760525,37.7808
35,287,19.81208905910582,23.253621490177494,13.06853527747975,0.5619999999999999,adaptive_0.562,-6.743553781626069,-34.03757050307963,65.96242949692038,37.7808
38,292,18.49646838656416,23.273177017085068,12.963159598516382,0.5569999999999999,adaptive_0.557,-5.533308788047778,-29.91548804023137,70.08451195976863,37.68820000000001
36,297,19.19371014468592,23.03241070312887,12.713890708127135,0.5519999999999999,adaptive_0.552,-6.479819436558785,-33.76011926674231,66.23988073325769,37.7808
41,302,17.660143545940393,23.139977212216156,12.657567535082235,0.5469999999999999,adaptive_0.547,-5.002576010858158,-28.326927229354943,71.67307277064506,37.1326
39,307,18.49646838656416,23.01238848349702,12.472714558055383,0.5419999999999999,adaptive_0.542,-6.023753828508777,-32.56704849064286,67.43295150935714,37.68820000000001
42,313,17.131894381472808,23.21338807188971,12.465589394604773,0.5369999999999999,adaptive_0.537,-4.666304986868035,-27.23753067211519,72.76246932788482,36.114000000000004
40,317,17.660143545940393,23.217288043100393,12.351597238929408,0.5319999999999999,adaptive_0.532,-5.308546307010985,-30.059474280045034,69.94052571995496,37.1326
43,323,16.464966590972907,23.393865603497574,12.328567173043218,0.5269999999999999,adaptive_0.527,-4.136399417929688,-25.122428248336153,74.87757175166385,35.2806
46,329,16.020784322571078,23.31031029602014,12.284533526002612,0.5269999999999999,adaptive_0.527,-3.7362507965684664,-23.32127267517486,76.67872732482513,34.8176
44,337,16.464966590972907,22.903899780279747,12.070355184207425,0.5269999999999999,adaptive_0.527,-4.394611406765481,-26.690679161018604,73.30932083898139,35.2806
48,343,15.545099188587704,23.03514993442788,12.139524015443492,0.5269999999999999,adaptive_0.527,-3.4055751731442125,-21.907709509144755,78.09229049085525,34.5398
45,347,16.020784322571078,23.012876712479258,12.127786027476567,0.5269999999999999,adaptive_0.527,-3.892998295094511,-24.299673578464027,75.70032642153598,34.8176
47,355,15.545099188587704,23.32602179756707,12.292813487317844,0.5269999999999999,adaptive_0.527,-3.2522857012698605,-20.92161434169231,79.0783856583077,34.5398
48,365,15.545099188587704,23.616243181177257,12.445760156480413,0.5269999999999999,adaptive_0.527,-3.0993390321072916,-19.93772438829238,80.06227561170762,34.5398
49,703,15.3762513675277,25.044218275481192,13.198303031178586,0.5269999999999999,adaptive_0.527,-2.1779483363491146,-14.164364800569073,85.83563519943093,34.169399999999996
46,707,16.020784322571078,25.03294916039283,13.192364207527019,0.5269999999999999,adaptive_0.527,-2.828420115044059,-17.654691918292695,82.3453080817073,34.8176
47,713,15.545099188587704,24.80273628273408,13.071042021000858,0.5269999999999999,adaptive_0.527,-2.474057167586846,-15.915351440170628,84.08464855982938,34.5398
43,717,16.464966590972907,24.825273498877152,13.082919133908257,0.5269999999999999,adaptive_0.527,-3.3820474570646493,-20.540870449861057,79.45912955013894,35.2806
45,723,16.020784322571078,24.65851661572929,12.995038256489334,0.5269999999999999,adaptive_0.527,-3.0257460660817443,-18.886379125764055,81.11362087423595,34.8176
42,727,17.131894381472808,24.739806030096563,13.037877777860887,0.5269999999999999,adaptive_0.527,-4.094016603611921,-23.897045548210784,76.10295445178922,36.114000000000004
44,733,16.464966590972907,24.640394272852998,12.985487781793527,0.5269999999999999,adaptive_0.527,-3.47947880917938,-21.13261991729179,78.86738008270821,35.2806
41,737,17.660143545940393,24.70082799354712,13.01733635259933,0.5269999999999999,adaptive_0.527,-4.6428071933410635,-26.2897477659989,73.7102522340011,37.1326
38,744,18.49646838656416,24.517993476870746,12.920982562310881,0.5269999999999999,adaptive_0.527,-5.575485824253279,-30.14351554972145,69.85648445027854,37.68820000000001
40,753,17.660143545940393,23.83377794986894,12.560400979580928,0.5269999999999999,adaptive_0.527,-5.099742566359465,-28.877129753182345,71.12287024681766,37.1326
37,758,19.19371014468592,23.9464897907584,12.619800119729675,0.5269999999999999,adaptive_0.527,-6.573910024956245,-34.25033500767091,65.74966499232909,37.7808
39,763,18.49646838656416,23.83808909002471,12.56267295044302,0.5269999999999999,adaptive_0.527,-5.933795436121141,-32.080694066070755,67.91930593392925,37.68820000000001
34,768,19.81208905910582,23.976523318237085,12.515745172119756,0.5219999999999999,adaptive_0.522,-7.2963438869860635,-36.82773616259612,63.17226383740388,37.7808
36,773,19.19371014468592,23.971845510220714,12.393444128784108,0.5169999999999999,adaptive_0.517,-6.800266015901812,-35.429658803014554,64.57034119698545,37.7808
33,777,19.78010086481037,24.12515761238585,12.352080697541552,0.5119999999999999,adaptive_0.512,-7.428020167268819,-37.55299438580507,62.44700561419493,37.96600000000001
35,783,19.81208905910582,24.351508058903306,12.346214585863974,0.5069999999999999,adaptive_0.507,-7.465874473241845,-37.68342879425156,62.31657120574844,37.7808
31,786,19.47940418739101,24.44410640132467,12.270941413464982,0.5019999999999999,adaptive_0.502,-7.20846277392603,-37.005560871271705,62.994439128728295,38.3364
32,793,19.78010086481037,24.783639810838853,12.391819905419426,0.5,adaptive_0.500,-7.388280959390945,-37.352089404837194,62.647910595162806,37.96600000000001
29,797,19.03614661638192,24.75379426323543,12.376897131617715,0.5,adaptive_0.500,-6.659249484764205,-34.98212962403567,65.01787037596432,38.3364
30,803,19.47940418739101,24.954706685323757,12.477353342661878,0.5,adaptive_0.500,-7.002050844729133,-35.94591896841254,64.05408103158746,38.3364
27,806,18.66673686646802,24.935154156898964,12.467577078449482,0.5,adaptive_0.500,-6.199159788018539,-33.20965968698255,66.79034031301745,38.6142
28,814,19.03614661638192,25.11035286986337,12.555176434931685,0.5,adaptive_0.500,-6.480970181450235,-34.0455992068947,65.9544007931053,38.3364
25,816,18.37194720609589,25.111375098693628,12.555687549346814,0.5,adaptive_0.500,-5.816259656749075,-31.65837345112344,68.34162654887656,38.6142
26,824,18.66673686646802,25.286565120061628,12.643282560030814,0.5,adaptive_0.500,-6.023454306437207,-32.2683838612277,67.7316161387723,38.6142
23,827,18.082746803875832,25.26056495198902,12.63028247599451,0.5,adaptive_0.500,-5.452464327881321,-30.15285446961325,69.84714553038675,38.9846
24,833,18.37194720609589,25.33800989706003,12.669004948530015,0.5,adaptive_0.500,-5.702942257565875,-31.041577648740542,68.95842235125946,38.6142
20,837,17.74987130667995,25.25569825386258,12.62784912693129,0.5,adaptive_0.500,-5.12202217974866,-28.856672204834794,71.1433277951652,38.9846
22,844,18.082746803875832,25.302276332734554,12.651138166367277,0.5,adaptive_0.500,-5.431608637508555,-30.037519722083104,69.9624802779169,38.9846
19,847,17.749859877562898,25.266264988835548,12.633132494417774,0.5,adaptive_0.500,-5.116727383145124,-28.82686071011206,71.17313928988794,39.355000000000004
21,854,17.74987130667995,25.271324205320205,12.635662102660103,0.5,adaptive_0.500,-5.114209204019847,-28.812655121027138,71.18734487897287,38.9846
17,856,17.638939080054833,25.261834795504452,12.630917397752226,0.5,adaptive_0.500,-5.008021682302607,-28.39185315836489,71.60814684163512,39.72540000000001
18,864,17.749859877562898,25.142056764710922,12.571028382355461,0.5,adaptive_0.500,-5.178831495207437,-29.176745793660334,70.82325420633967,39.355000000000004
15,866,18.00501005259536,25.12243648195507,12.561218240977535,0.5,adaptive_0.500,-5.4437918116178245,-30.23487238116327,69.76512761883673,39.9106
16,874,17.638939080054833,24.937045292989495,12.468522646494748,0.5,adaptive_0.500,-5.170416433560085,-29.312513695375902,70.6874863046241,39.72540000000001
12,877,18.304705222315,24.94260485107079,12.471302425535395,0.5,adaptive_0.500,-5.833402796779605,-31.868324159998973,68.13167584000102,40.6514
14,884,18.00501005259536,24.711934336405246,12.355967168202623,0.5,adaptive_0.500,-5.6490428843927365,-31.37483882481058,68.62516117518942,39.9106
11,886,18.971223088084347,24.678902665263635,12.339451332631818,0.5,adaptive_0.500,-6.6317717554525295,-34.95700685538765,65.04299314461235,41.0218
13,894,18.304705222315,24.311363858870823,12.155681929435412,0.5,adaptive_0.500,-6.149023292879589,-33.592582989992124,66.40741701000788,40.6514
9,896,19.74966462565046,24.248608429574382,12.124304214787191,0.5,adaptive_0.500,-7.625360410863269,-38.61007543874749,61.38992456125251,41.207
10,905,18.971223088084347,23.755209422254946,11.877604711127473,0.5,adaptive_0.500,-7.093618376956874,-37.39146571636866,62.60853428363134,41.0218
7,906,20.52890803927758,23.678042910841413,11.839021455420706,0.5,adaptive_0.500,-8.689886583856875,-42.32999907852222,57.67000092147778,40.929199999999994
8,915,19.74966462565046,22.946050242790463,11.473025121395231,0.5,adaptive_0.500,-8.276639504255229,-41.90774709918719,58.09225290081281,41.207
5,916,21.369210755975924,22.85143490327774,11.42571745163887,0.5,adaptive_0.500,-9.943493304337053,-46.53186969741662,53.46813030258338,40.1884
3,925,22.375356066218483,22.164655493510654,11.082327746755327,0.5,adaptive_0.500,-11.293028319463156,-50.47083177600453,49.52916822399547,39.4476
0,935,23.06607609797377,21.44683380983297,10.723416904916485,0.5,adaptive_0.500,-12.342659193057285,-53.51000812028674,46.48999187971326,38.799400000000006
2,946,22.375356066218483,20.80793814382569,10.403969071912845,0.5,adaptive_0.500,-11.971386994305638,-53.502554144287394,46.497445855712606,39.4476
1,955,23.06607609797377,21.23632560116569,10.618162800582844,0.5,adaptive_0.500,-12.447913297390926,-53.966323723714794,46.033676276285206,38.799400000000006
0,976,23.06607609797377,22.43628320337212,11.21814160168606,0.5,adaptive_0.500,-11.84793449628771,-51.365192961140394,48.634807038859606,38.799400000000006
