timestamp,timestamp_iso,lat,lon,Source,Destination,Scenario,time_epoch,SNR,RSRP,RSSI,NOISE POWER,RX_GAIN,SubFrame_NUMBER,SubFrame_LENGHT,Rx_power,MCS,Received Packets,ts_gps_source,Latitude_source,Longitude_source,Altitude_source,speed_kmh_source,COG_source,precipIntensity_source,precipProbability_source,temperature_source,apparentTemperature_source,dewPoint_source,humidity_source,pressure_source,windSpeed_source,cloudCover_source,uvIndex_source,visibility_source,Traffic_Jam_Factor_source,Traffic_Street_Name_source,Traffic_Distance_source,Pos_in_Ref_Round_source,device_source,area_source,ts_gps_destination,Latitude_destination,Longitude_destination,Altitude_destination,speed_kmh_destination,COG_destination,precipIntensity_destination,precipProbability_destination,temperature_destination,apparentTemperature_destination,dewPoint_destination,humidity_destination,pressure_destination,windSpeed_destination,cloudCover_destination,uvIndex_destination,visibility_destination,Traffic_Jam_Factor_destination,Traffic_Street_Name_destination,Traffic_Distance_destination,Pos_in_Ref_Round_destination,device_destination,area_destination,syncref_source,syncref_destination,distance,Packet_transmission_rate_hz,Sub_channels,Packet_error_ratio
1624457916.4863567,2021-06-23T14:18:36.486356Z,52.509925,13.35717,2,4,S2,1624457916.4863567,16.005374489795916,-73.22452448979591,-45.44686530612245,0.0006839430816326,41.0,927.6530612244898,8.285714285714286,0.0404771169387755,12,49,2021-06-23 16:18:36,52.509925,13.35717,38.6,42.2256,273.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.335754295975672,2619.9905048667947,pc2,Park,2021-06-23 16:18:36,52.50989666666667,13.356893333333334,26.1,39.818000000000005,265.5,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.7696050535709082,2643.3408366631343,pc4,Park,False,False,18.971223088084347,50,10,0.02
1624457916.4884758,2021-06-23T14:18:36.488475Z,52.50989666666667,13.356893333333334,4,2,S2,1624457916.4884758,15.87385632653061,-70.05970612244899,-42.25259387755102,0.0021665356734693,44.0,928.408163265306,2.9183673469387754,0.0978196863265306,12,49,2021-06-23 16:18:36,52.50989666666667,13.356893333333334,26.1,39.818000000000005,265.5,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.7696050535709082,2643.3408366631343,pc4,Park,2021-06-23 16:18:36,52.509925,13.35717,38.6,42.2256,273.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.335754295975672,2619.9905048667947,pc2,Park,False,False,18.971223088084347,50,10,0.02
1624457917.4891078,2021-06-23T14:18:37.489107Z,52.509888333333336,13.35673,4,2,S2,1624457917.4891078,14.195590869565216,-70.27059565217391,-42.51164565217391,0.0045254744130434,44.0,494.0652173913044,4.369565217391305,0.0746972780434782,12,46,2021-06-23 16:18:37,52.509888333333336,13.35673,26.2,39.818000000000005,264.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.774336766017124,2654.7391175443777,pc4,Park,2021-06-23 16:18:37,52.50991666666667,13.356996666666667,38.6,41.4848,272.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3972641952644205,2631.7342153203977,pc2,Park,False,False,18.304705222315,50,10,0.08
1624457917.493123,2021-06-23T14:18:37.493123Z,52.50991666666667,13.356996666666667,2,4,S2,1624457917.493123,13.42733588235294,-74.28964117647058,-46.50628823529412,0.0009708196862745,41.0,466.2549019607843,7.078431372549019,0.0274321888235294,12,51,2021-06-23 16:18:37,52.50991666666667,13.356996666666667,38.6,41.4848,272.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.3972641952644205,2631.7342153203977,pc2,Park,2021-06-23 16:18:37,52.509888333333336,13.35673,26.2,39.818000000000005,264.6,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.774336766017124,2654.7391175443777,pc4,Park,False,False,18.304705222315,50,10,-0.02
1624457918.5005727,2021-06-23T14:18:38.500572Z,52.509906666666666,13.356828333333333,2,4,S2,1624457918.5005727,15.107403921568627,-74.8215274509804,-47.032319607843135,0.000555562862745,41.0,105.1372549019608,7.686274509803922,0.0230674058823529,12,51,2021-06-23 16:18:38,52.509906666666666,13.356828333333333,38.5,40.3736,271.8,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.2458539735968994,2643.3408366631343,pc2,Park,2021-06-23 16:18:38,52.50987666666666,13.356566666666666,26.3,39.4476,263.7,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.4100066058819278,2665.864123138036,pc4,Park,False,False,18.00501005259536,50,10,-0.02
1624457918.5101976,2021-06-23T14:18:38.510197Z,52.50987666666666,13.356566666666666,4,2,S2,1624457918.5101976,16.618782765957448,-70.78742127659575,-43.00861702127659,0.0012211111914893,44.0,106.51063829787236,3.595744680851064,0.0671631468085106,12,47,2021-06-23 16:18:38,52.50987666666666,13.356566666666666,26.3,39.4476,263.7,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,1.4100066058819278,2665.864123138036,pc4,Park,2021-06-23 16:18:38,52.509906666666666,13.356828333333333,38.5,40.3736,271.8,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,3.2458539735968994,2643.3408366631343,pc2,Park,False,False,18.00501005259536,50,10,0.06
1624457919.5152435,2021-06-23T14:18:39.515243Z,52.509895,13.356663333333334,2,4,S2,1624457919.5152435,13.425282368421051,-76.81427631578947,-49.05027631578948,0.0005528701842105,41.0,207.02631578947367,3.4473684210526314,0.013686947368421,12,38,2021-06-23 16:18:39,52.509895,13.356663333333334,38.5,40.00320000000001,270.9,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.890986737863957,2654.7391175443777,pc2,Park,2021-06-23 16:18:39,52.50986666666667,13.356406666666668,26.4,39.4476,262.9,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.85603,Kemperplatz,1.5416158719032005,2676.712763731492,pc4,Park,False,False,17.638939080054833,50,10,0.24
1624457919.573169,2021-06-23T14:18:39.573168Z,52.50986666666667,13.356406666666668,4,2,S2,1624457919.573169,13.335847222222222,-74.44790555555556,-46.7269,0.0009493147777777,44.0,212.77777777777777,3.888888888888889,0.0243557277777777,12,18,2021-06-23 16:18:39,52.50986666666667,13.356406666666668,26.4,39.4476,262.9,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.85603,Kemperplatz,1.5416158719032005,2676.712763731492,pc4,Park,2021-06-23 16:18:39,52.509895,13.356663333333334,38.5,40.00320000000001,270.9,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.890986737863957,2654.7391175443777,pc2,Park,False,False,17.638939080054833,50,10,0.64
1624457920.50555,2021-06-23T14:18:40.505549Z,52.509885,13.356501666666666,2,4,S2,1624457920.50555,11.884058510638296,-77.98336808510638,-50.19128936170213,0.0005884419787234,41.0,305.9574468085106,4.425531914893617,0.0113877859574468,12,47,2021-06-23 16:18:40,52.509885,13.356501666666666,38.5,39.2624,270.2,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.701724691325009,2665.864123138036,pc2,Park,2021-06-23 16:18:40,52.50985666666666,13.356243333333332,26.4,39.4476,262.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.0267398331289925,2687.309963199561,pc4,Park,False,False,17.749859877562898,50,10,0.06
1624457920.5061624,2021-06-23T14:18:40.506162Z,52.50985666666666,13.356243333333332,4,2,S2,1624457920.5061624,12.5307058,-75.113748,-47.34909400000001,0.0009809273,44.0,306.06,4.04,0.0214107378,12,50,2021-06-23 16:18:40,52.50985666666666,13.356243333333332,26.4,39.4476,262.4,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.0267398331289925,2687.309963199561,pc4,Park,2021-06-23 16:18:40,52.509885,13.356501666666666,38.5,39.2624,270.2,0.0587,0.03,18.42,18.42,12.31,0.68,1019.3,2.8,0.94,3.0,16.093,3.04466,Klingelhöfer Straße,2.701724691325009,2665.864123138036,pc2,Park,False,False,17.749859877562898,50,10,0.0
