timestamp,timestamp_iso,lat,lon,ts_gps,Latitude,Longitude,Altitude,speed_kmh,COG,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,cloudCover,uvIndex,visibility,Traffic Jam Factor,Traffic Street Name,Traffic Distance,Pos in Ref Round,measurement
2021-06-22 09:50:23,2021-06-22T09:50:23.000000Z,52.51397166666667,13.33523,2021-06-22 09:50:23,52.51397166666667,13.33523,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.9839865172271,,0
2021-06-22 09:50:24,2021-06-22T09:50:24.000000Z,52.51397166666667,13.33523,2021-06-22 09:50:24,52.51397166666667,13.33523,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.9839865172271,,0
2021-06-22 09:50:25,2021-06-22T09:50:25.000000Z,52.51397166666667,13.33523,2021-06-22 09:50:25,52.51397166666667,13.33523,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.9839865172271,,0
2021-06-22 09:50:26,2021-06-22T09:50:26.000000Z,52.51397166666667,13.33523,2021-06-22 09:50:26,52.51397166666667,13.33523,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.9839865172271,,0
2021-06-22 09:50:27,2021-06-22T09:50:27.000000Z,52.51397,13.33523,2021-06-22 09:50:27,52.51397,13.33523,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.93007963173625,,0
2021-06-22 09:50:28,2021-06-22T09:50:28.000000Z,52.51397,13.335228333333333,2021-06-22 09:50:28,52.51397,13.335228333333333,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,46.037897035321215,,0
2021-06-22 09:50:29,2021-06-22T09:50:29.000000Z,52.51397,13.335228333333333,2021-06-22 09:50:29,52.51397,13.335228333333333,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,46.037897035321215,,0
2021-06-22 09:50:30,2021-06-22T09:50:30.000000Z,52.51396833333333,13.335228333333333,2021-06-22 09:50:30,52.51396833333333,13.335228333333333,37.5,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.98399015357317,,0
2021-06-22 09:50:31,2021-06-22T09:50:31.000000Z,52.51396833333333,13.33523,2021-06-22 09:50:31,52.51396833333333,13.33523,37.5,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.8761727462454,,0
2021-06-22 09:50:32,2021-06-22T09:50:32.000000Z,52.51396666666667,13.33523,2021-06-22 09:50:32,52.51396666666667,13.33523,37.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.82226586098436,,0
2021-06-22 09:50:33,2021-06-22T09:50:33.000000Z,52.513965,13.33523,2021-06-22 09:50:33,52.513965,13.33523,37.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.768358975493506,,0
2021-06-22 09:50:34,2021-06-22T09:50:34.000000Z,52.513963333333336,13.335228333333333,2021-06-22 09:50:34,52.513963333333336,13.335228333333333,37.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.80708709909862,,0
2021-06-22 09:50:35,2021-06-22T09:50:35.000000Z,52.51396166666667,13.335228333333333,2021-06-22 09:50:35,52.51396166666667,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.739879183862534,,0
2021-06-22 09:50:36,2021-06-22T09:50:36.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:36,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:37,2021-06-22T09:50:37.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:37,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:38,2021-06-22T09:50:38.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:38,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:39,2021-06-22T09:50:39.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:39,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:40,2021-06-22T09:50:40.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:40,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:41,2021-06-22T09:50:41.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:41,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:42,2021-06-22T09:50:42.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:42,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:43,2021-06-22T09:50:43.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:43,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:44,2021-06-22T09:50:44.000000Z,52.51396,13.335228333333333,2021-06-22 09:50:44,52.51396,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.672671268626445,,0
2021-06-22 09:50:45,2021-06-22T09:50:45.000000Z,52.513958333333335,13.335228333333333,2021-06-22 09:50:45,52.513958333333335,13.335228333333333,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.60546335367689,,0
2021-06-22 09:50:46,2021-06-22T09:50:46.000000Z,52.513958333333335,13.335226666666667,2021-06-22 09:50:46,52.513958333333335,13.335226666666667,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.71047756969923,,0
2021-06-22 09:50:47,2021-06-22T09:50:47.000000Z,52.513956666666665,13.335225,2021-06-22 09:50:47,52.513956666666665,13.335225,37.8,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.74828387915361,,0
2021-06-22 09:50:48,2021-06-22T09:50:48.000000Z,52.513956666666665,13.335225,2021-06-22 09:50:48,52.513956666666665,13.335225,37.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.74828387915361,,0
2021-06-22 09:50:49,2021-06-22T09:50:49.000000Z,52.513955,13.335223333333333,2021-06-22 09:50:49,52.513955,13.335223333333333,37.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.786090197338766,,0
2021-06-22 09:50:50,2021-06-22T09:50:50.000000Z,52.513955,13.335223333333333,2021-06-22 09:50:50,52.513955,13.335223333333333,37.6,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.786090197338766,,0
2021-06-22 09:50:51,2021-06-22T09:50:51.000000Z,52.513951666666664,13.335221666666667,2021-06-22 09:50:51,52.513951666666664,13.335221666666667,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.75668862239105,,0
2021-06-22 09:50:52,2021-06-22T09:50:52.000000Z,52.513951666666664,13.33522,2021-06-22 09:50:52,52.513951666666664,13.33522,37.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.861702858916566,,0
2021-06-22 09:50:53,2021-06-22T09:50:53.000000Z,52.513951666666664,13.33522,2021-06-22 09:50:53,52.513951666666664,13.33522,37.3,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,45.861702858916566,,0
2021-06-22 09:50:54,2021-06-22T09:50:54.000000Z,52.513951666666664,13.335218333333334,2021-06-22 09:50:54,52.513951666666664,13.335218333333334,37.3,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.53146,Bachstraße,44.832828584895886,,0
2021-06-22 09:50:55,2021-06-22T09:50:55.000000Z,52.51395333333333,13.335218333333334,2021-06-22 09:50:55,52.51395333333333,13.335218333333334,37.3,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,3.44075,Altonaerstraße,46.03392499145536,,0
2021-06-22 09:50:56,2021-06-22T09:50:56.000000Z,52.51395,13.335216666666666,2021-06-22 09:50:56,52.51395,13.335216666666666,37.1,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.53146,Bachstraße,44.66177251718933,,0
2021-06-22 09:50:57,2021-06-22T09:50:57.000000Z,52.51394666666667,13.335216666666666,2021-06-22 09:50:57,52.51394666666667,13.335216666666666,36.9,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.53146,Bachstraße,44.29384058206418,,0
2021-06-22 09:50:58,2021-06-22T09:50:58.000000Z,52.51394166666667,13.335213333333334,2021-06-22 09:50:58,52.51394166666667,13.335213333333334,36.7,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.53146,Bachstraße,43.76776247816509,,0
2021-06-22 09:50:59,2021-06-22T09:50:59.000000Z,52.513938333333336,13.335213333333334,2021-06-22 09:50:59,52.513938333333336,13.335213333333334,36.5,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.53146,Bachstraße,43.39983054306565,,0
2021-06-22 09:51:00,2021-06-22T09:51:00.000000Z,52.513936666666666,13.335213333333334,2021-06-22 09:51:00,52.513936666666666,13.335213333333334,36.3,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,43.215864575123774,,0
2021-06-22 09:51:01,2021-06-22T09:51:01.000000Z,52.513935,13.335213333333334,2021-06-22 09:51:01,52.513935,13.335213333333334,36.2,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,43.03189860718191,,0
2021-06-22 09:51:02,2021-06-22T09:51:02.000000Z,52.513931666666664,13.335213333333334,2021-06-22 09:51:02,52.513931666666664,13.335213333333334,36.0,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,42.663966672082466,,0
2021-06-22 09:51:03,2021-06-22T09:51:03.000000Z,52.51392833333333,13.335211666666666,2021-06-22 09:51:03,52.51392833333333,13.335211666666666,35.9,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,42.30894463674029,,0
2021-06-22 09:51:04,2021-06-22T09:51:04.000000Z,52.51392166666667,13.33521,2021-06-22 09:51:04,52.51392166666667,13.33521,35.6,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,41.58599066640416,,0
2021-06-22 09:51:05,2021-06-22T09:51:05.000000Z,52.513918333333336,13.335208333333334,2021-06-22 09:51:05,52.513918333333336,13.335208333333334,35.4,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,41.23096863124812,,0
2021-06-22 09:51:06,2021-06-22T09:51:06.000000Z,52.513915,13.335208333333334,2021-06-22 09:51:06,52.513915,13.335208333333334,35.2,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,40.86303669540293,,0
2021-06-22 09:51:07,2021-06-22T09:51:07.000000Z,52.513911666666665,13.335206666666666,2021-06-22 09:51:07,52.513911666666665,13.335206666666666,35.0,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,40.50801466036703,,0
2021-06-22 09:51:08,2021-06-22T09:51:08.000000Z,52.51390833333333,13.335206666666666,2021-06-22 09:51:08,52.51390833333333,13.335206666666666,34.9,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,40.14008272531899,,0
2021-06-22 09:51:09,2021-06-22T09:51:09.000000Z,52.513891666666666,13.335193333333333,2021-06-22 09:51:09,52.513891666666666,13.335193333333333,34.6,0.0,30.6,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,38.403702252483995,,0
2021-06-22 09:51:10,2021-06-22T09:51:10.000000Z,52.513885,13.335178333333333,2021-06-22 09:51:10,52.513885,13.335178333333333,34.4,11.852800000000002,279.3,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,37.78402749159612,,0
2021-06-22 09:51:11,2021-06-22T09:51:11.000000Z,52.513868333333335,13.335105,2021-06-22 09:51:11,52.513868333333335,13.335105,34.5,22.779600000000002,248.9,0.0652,0.04,18.15,18.15,14.06,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,36.51240354260064,,0
2021-06-22 09:51:12,2021-06-22T09:51:12.000000Z,52.51383666666667,13.334998333333333,2021-06-22 09:51:12,52.51383666666667,13.334998333333333,34.3,29.817200000000003,251.2,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,34.32665960989426,,0
2021-06-22 09:51:13,2021-06-22T09:51:13.000000Z,52.51382,13.334878333333334,2021-06-22 09:51:13,52.51382,13.334878333333334,34.2,28.5208,252.4,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,35.79059266487873,,0
2021-06-22 09:51:14,2021-06-22T09:51:14.000000Z,52.51381833333333,13.334763333333333,2021-06-22 09:51:14,52.51381833333333,13.334763333333333,34.1,27.0392,254.2,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,40.064046581146684,,0
2021-06-22 09:51:15,2021-06-22T09:51:15.000000Z,52.513825,13.334656666666667,2021-06-22 09:51:15,52.513825,13.334656666666667,34.2,24.8168,256.3,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,45.507480838085186,,0
2021-06-22 09:51:16,2021-06-22T09:51:16.000000Z,52.51381833333333,13.334548333333334,2021-06-22 09:51:16,52.51381833333333,13.334548333333334,34.0,25.002000000000002,256.8,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.48787,Bachstraße,50.567340400571325,,0
2021-06-22 09:51:17,2021-06-22T09:51:17.000000Z,52.513805,13.334438333333333,2021-06-22 09:51:17,52.513805,13.334438333333333,34.0,27.0392,259.5,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.73675,Bachstraße,52.57293918832073,,0
2021-06-22 09:51:18,2021-06-22T09:51:18.000000Z,52.513795,13.334326666666666,2021-06-22 09:51:18,52.513795,13.334326666666666,34.2,27.594800000000003,261.9,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,2.73675,Bachstraße,51.93147687307528,,0
2021-06-22 09:51:19,2021-06-22T09:51:19.000000Z,52.51378666666667,13.334215,2021-06-22 09:51:19,52.51378666666667,13.334215,34.2,26.6688,264.4,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,3.27674,Ernst-Reuter-Platz,34.36847026019192,,0
2021-06-22 09:51:20,2021-06-22T09:51:20.000000Z,52.513783333333336,13.334108333333333,2021-06-22 09:51:20,52.513783333333336,13.334108333333333,34.2,25.557600000000004,267.0,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,3.27674,Ernst-Reuter-Platz,34.82390399845401,,0
2021-06-22 09:51:21,2021-06-22T09:51:21.000000Z,52.51377,13.334,2021-06-22 09:51:21,52.51377,13.334,34.2,25.557600000000004,262.8,0.0653,0.04,18.13,18.13,14.04,0.77,1011.9,4.07,0.97,3.0,16.093,3.27674,Ernst-Reuter-Platz,34.1883569894975,,0
