waypoint,step,actual_distance_m,simulated_distance_m,calibrated_distance_m,calibration_factor,calibration_meta,distance_error_m,distance_error_pct,distance_accuracy_pct,avg_velocity_kmh
34,273,19.81208905910582,23.82977585103205,13.749780666045492,0.577,velocity_37.8kmh,-6.062308393060327,-30.599036653704292,69.40096334629571,37.7808
32,277,19.78010086481037,23.685739351227294,13.666671605658149,0.577,velocity_38.0kmh,-6.113429259152223,-30.90696706217646,69.09303293782354,37.96600000000001
37,283,19.19371014468592,23.500554461766466,13.55981992443925,0.577,velocity_37.8kmh,-5.63389022024667,-29.352794106909553,70.64720589309044,37.7808
35,287,19.81208905910582,23.253621490177494,13.417339599832413,0.577,velocity_37.8kmh,-6.394749459273406,-32.27700743821521,67.72299256178479,37.7808
38,292,18.49646838656416,23.273177017085068,13.428623138858084,0.577,velocity_37.7kmh,-5.067845247706076,-27.398988508462295,72.6010114915377,37.68820000000001
36,297,19.19371014468592,23.03241070312887,13.289700975705358,0.577,velocity_37.8kmh,-5.904009168980561,-30.760124668315775,69.23987533168423,37.7808
41,302,17.660143545940393,23.139977212216156,13.35176685144872,0.577,velocity_37.1kmh,-4.308376694491672,-24.396045724566353,75.60395427543365,37.1326
39,307,18.49646838656416,23.01238848349702,13.27814815497778,0.577,velocity_37.7kmh,-5.218320231586381,-28.21252210166223,71.78747789833777,37.68820000000001
42,313,17.131894381472808,23.21338807188971,13.394124917480362,0.577,velocity_36.1kmh,-3.7377694639924464,-21.817607444712223,78.18239255528778,36.114000000000004
40,317,17.660143545940393,23.217288043100393,13.396375200868926,0.577,velocity_37.1kmh,-4.263768345071467,-24.143452367642823,75.85654763235718,37.1326
43,323,16.464966590972907,23.393865603497574,13.4982604532181,0.577,velocity_35.3kmh,-2.966706137754807,-18.018294306053043,81.98170569394696,35.2806
46,329,16.020784322571078,23.31031029602014,13.45004904080362,0.577,velocity_34.8kmh,-2.5707352817674582,-16.046251107354628,83.95374889264536,34.8176
44,337,16.464966590972907,22.903899780279747,13.215550173221413,0.577,velocity_35.3kmh,-3.249416417751494,-19.73533562790842,80.26466437209157,35.2806
48,343,15.545099188587704,23.03514993442788,13.291281512164886,0.577,velocity_34.5kmh,-2.253817676422818,-14.498573788949756,85.50142621105024,34.5398
45,347,16.020784322571078,23.012876712479258,13.27842986310053,0.577,velocity_34.8kmh,-2.7423544594705476,-17.117479420823038,82.88252057917697,34.8176
47,355,15.545099188587704,23.32602179756707,13.459114577196198,0.577,velocity_34.5kmh,-2.085984611391506,-13.418921205230477,86.58107879476952,34.5398
48,365,15.545099188587704,23.616243181177257,13.626572315539276,0.577,velocity_34.5kmh,-1.9185268730484282,-12.341683058908352,87.65831694109164,34.5398
49,703,15.3762513675277,25.044218275481192,14.450513944952647,0.577,velocity_34.2kmh,-0.9257374225750539,-6.0205663945509516,93.97943360544905,34.169399999999996
46,707,16.020784322571078,25.03294916039283,14.444011665546661,0.577,velocity_34.8kmh,-1.5767726570244172,-9.84204409270376,90.15795590729624,34.8176
47,713,15.545099188587704,24.80273628273408,14.311178835137564,0.577,velocity_34.5kmh,-1.2339203534501397,-7.937680798820579,92.06231920117942,34.5398
43,717,16.464966590972907,24.825273498877152,14.324182808852116,0.577,velocity_35.3kmh,-2.1407837821207902,-13.002053604496822,86.99794639550318,35.2806
45,723,16.020784322571078,24.65851661572929,14.227964087275799,0.577,velocity_34.8kmh,-1.7928202352952791,-11.19058966900542,88.80941033099458,34.8176
42,727,17.131894381472808,24.739806030096563,14.274868079365715,0.577,velocity_36.1kmh,-2.8570263021070925,-16.676651387699472,83.32334861230052,36.114000000000004
44,733,16.464966590972907,24.640394272852998,14.217507495436179,0.577,velocity_35.3kmh,-2.247459095536728,-13.649946285156275,86.35005371484372,35.2806
41,737,17.660143545940393,24.70082799354712,14.252377752276686,0.577,velocity_37.1kmh,-3.4077657936637067,-19.296365201103153,80.70363479889684,37.1326
38,744,18.49646838656416,24.517993476870746,14.14688223615442,0.577,velocity_37.7kmh,-4.34958615040974,-23.51576560187717,76.48423439812282,37.68820000000001
40,753,17.660143545940393,23.83377794986894,13.752089877074377,0.577,velocity_37.1kmh,-3.9080536688660157,-22.129229350258456,77.87077064974154,37.1326
37,758,19.19371014468592,23.9464897907584,13.817124609267594,0.577,velocity_37.8kmh,-5.376585535418325,-28.01222637462261,71.98777362537739,37.7808
39,763,18.49646838656416,23.83808909002471,13.754577404944257,0.577,velocity_37.7kmh,-4.741890981619903,-25.6367371463431,74.36326285365689,37.68820000000001
34,768,19.81208905910582,23.976523318237085,13.834453954622797,0.577,velocity_37.8kmh,-5.9776351044830225,-30.171654723789192,69.82834527621081,37.7808
36,773,19.19371014468592,23.971845510220714,13.831754859397352,0.577,velocity_37.8kmh,-5.361955285288568,-27.93600218440888,72.06399781559112,37.7808
33,777,19.78010086481037,24.12515761238585,13.920215942346633,0.577,velocity_38.0kmh,-5.859884922463738,-29.625151876190476,70.37484812380953,37.96600000000001
35,783,19.81208905910582,24.351508058903306,14.050820149987207,0.577,velocity_37.8kmh,-5.761268909118613,-29.079562947304037,70.92043705269596,37.7808
31,786,19.47940418739101,24.44410640132467,14.837572585604075,0.607,velocity_38.3kmh,-4.6418316017869365,-23.829433165063573,76.17056683493642,38.3364
32,793,19.78010086481037,24.783639810838853,14.300160170854017,0.577,velocity_38.0kmh,-5.479940693956355,-27.704311173182127,72.29568882681787,37.96600000000001
29,797,19.03614661638192,24.75379426323543,15.025553117783906,0.607,velocity_38.3kmh,-4.0105934985980145,-21.068305363579316,78.93169463642069,38.3364
30,803,19.47940418739101,24.954706685323757,15.14750695799152,0.607,velocity_38.3kmh,-4.331897229399491,-22.238345627652826,77.76165437234718,38.3364
27,806,18.66673686646802,24.935154156898964,15.13563857323767,0.607,velocity_38.6kmh,-3.5310982932303503,-18.91652685999681,81.08347314000319,38.6142
28,814,19.03614661638192,25.11035286986337,15.241984192007065,0.607,velocity_38.3kmh,-3.7941624243748553,-19.93135743717017,80.06864256282984,38.3364
25,816,18.37194720609589,25.111375098693628,15.242604684907032,0.607,velocity_38.6kmh,-3.129342521188857,-17.03326536966385,82.96673463033615,38.6142
26,824,18.66673686646802,25.286565120061628,15.348945027877408,0.607,velocity_38.6kmh,-3.3177918385906136,-17.773818007530423,82.22618199246958,38.6142
23,827,18.082746803875832,25.26056495198902,15.333162925857335,0.607,velocity_39.0kmh,-2.7495838780184965,-15.20556532611049,84.79443467388951,38.9846
24,833,18.37194720609589,25.33800989706003,15.380172007515437,0.607,velocity_38.6kmh,-2.991775198580452,-16.284475265571025,83.71552473442898,38.6142
20,837,17.74987130667995,25.25569825386258,15.330208840094585,0.607,velocity_39.0kmh,-2.4196624665853648,-13.632000056669447,86.36799994333055,38.9846
22,844,18.082746803875832,25.302276332734554,15.358481733969874,0.607,velocity_39.0kmh,-2.7242650699059574,-15.065548942608887,84.93445105739112,38.9846
19,847,17.749859877562898,25.266264988835548,15.336622848223177,0.607,velocity_39.4kmh,-2.4132370293397205,-13.595808902076046,86.40419109792396,39.355000000000004
21,854,17.74987130667995,25.271324205320205,15.339693792629364,0.607,velocity_39.0kmh,-2.410177514050586,-13.57856331692695,86.42143668307305,38.9846
17,856,17.638939080054833,25.261834795504452,15.333933720871203,0.607,velocity_39.7kmh,-2.30500535918363,-13.067709734254972,86.93229026574502,39.72540000000001
18,864,17.749859877562898,25.142056764710922,15.261228456179529,0.607,velocity_39.4kmh,-2.488631421383369,-14.020569393503655,85.97943060649635,39.355000000000004
15,866,18.00501005259536,25.12243648195507,15.249318944546728,0.607,velocity_39.9kmh,-2.755691108048632,-15.30513507073221,84.6948649292678,39.9106
16,874,17.638939080054833,24.937045292989495,15.136786492844623,0.607,velocity_39.7kmh,-2.50215258721021,-14.18539162618635,85.81460837381366,39.72540000000001
12,877,18.304705222315,24.94260485107079,15.140161144599968,0.607,velocity_40.7kmh,-3.164544077715032,-17.288145530238765,82.71185446976124,40.6514
14,884,18.00501005259536,24.711934336405246,15.000144142197984,0.607,velocity_39.9kmh,-3.004865910397376,-16.689054333320048,83.31094566667996,39.9106
11,886,18.971223088084347,24.678902665263635,14.980093917815026,0.607,velocity_41.0kmh,-3.9911291702693212,-21.03780632244061,78.96219367755938,41.0218
13,894,18.304705222315,24.311363858870823,14.75699786233459,0.607,velocity_40.7kmh,-3.5477073599804108,-19.381395749850437,80.61860425014956,40.6514
9,896,19.74966462565046,24.248608429574382,14.71890531675165,0.607,velocity_41.2kmh,-5.03075930889881,-25.472631582639448,74.52736841736055,41.207
10,905,18.971223088084347,23.755209422254946,14.419412119308753,0.607,velocity_41.0kmh,-4.5518109687755945,-23.99323937967155,76.00676062032845,41.0218
7,906,20.52890803927758,23.678042910841413,14.372572046880737,0.607,velocity_40.9kmh,-6.156335992396844,-29.98861888132598,70.01138111867402,40.929199999999994
8,915,19.74966462565046,22.946050242790463,13.92825249737381,0.607,velocity_41.2kmh,-5.82141212827665,-29.47600497841325,70.52399502158676,41.207
5,916,21.369210755975924,22.85143490327774,13.870820986289589,0.607,velocity_40.2kmh,-7.4983897696863355,-35.08968981266378,64.91031018733622,40.1884
3,925,22.375356066218483,22.164655493510654,13.453945884560968,0.607,velocity_39.4kmh,-8.921410181657516,-39.8715897760695,60.1284102239305,39.4476
0,935,23.06607609797377,21.44683380983297,13.018228122568612,0.607,velocity_38.8kmh,-10.047847975405158,-43.56114985802812,56.43885014197188,38.799400000000006
2,946,22.375356066218483,20.80793814382569,12.630418453302195,0.607,velocity_39.4kmh,-9.744937612916289,-43.55210073116489,56.44789926883511,39.4476
1,955,23.06607609797377,21.23632560116569,12.890449639907573,0.607,velocity_38.8kmh,-10.175626458066198,-44.11511700058976,55.88488299941024,38.799400000000006
0,976,23.06607609797377,22.43628320337212,13.618823904446877,0.607,velocity_38.8kmh,-9.447252193526893,-40.95734425482444,59.04265574517556,38.799400000000006
